id,json_body,trade_time_int,pair
929,"{""rate"":""264839.5""}",20170529144811,btc_jpy
930,"{""rate"":""264993.0""}",20170529144821,btc_jpy
931,"{""rate"":""265403.0""}",20170529144831,btc_jpy
932,"{""rate"":""265357.5""}",20170529144842,btc_jpy
933,"{""rate"":""265432.5""}",20170529144852,btc_jpy
934,"{""rate"":""265019.5""}",20170529144902,btc_jpy
935,"{""rate"":""265161.5""}",20170529144912,btc_jpy
936,"{""rate"":""265229.5""}",20170529144922,btc_jpy
937,"{""rate"":""265296.0""}",20170529144932,btc_jpy
938,"{""rate"":""265125.5""}",20170529144942,btc_jpy
939,"{""rate"":""265076.5""}",20170529144952,btc_jpy
940,"{""rate"":""264959.0""}",20170529145002,btc_jpy
941,"{""rate"":""264812.0""}",20170529145012,btc_jpy
942,"{""rate"":""264535.0""}",20170529145022,btc_jpy
943,"{""rate"":""264733.5""}",20170529145032,btc_jpy
944,"{""rate"":""264999.5""}",20170529145042,btc_jpy
945,"{""rate"":""264697.0""}",20170529145052,btc_jpy
946,"{""rate"":""264634.5""}",20170529145102,btc_jpy
947,"{""rate"":""264873.0""}",20170529145112,btc_jpy
948,"{""rate"":""265007.5""}",20170529145122,btc_jpy
949,"{""rate"":""264883.0""}",20170529145133,btc_jpy
950,"{""rate"":""264775.0""}",20170529145143,btc_jpy
951,"{""rate"":""265000.5""}",20170529145153,btc_jpy
952,"{""rate"":""264999.5""}",20170529145203,btc_jpy
953,"{""rate"":""265000.5""}",20170529145213,btc_jpy
954,"{""rate"":""264885.5""}",20170529145223,btc_jpy
955,"{""rate"":""264867.0""}",20170529145233,btc_jpy
956,"{""rate"":""264955.0""}",20170529145243,btc_jpy
957,"{""rate"":""264977.5""}",20170529145253,btc_jpy
958,"{""rate"":""264990.0""}",20170529145303,btc_jpy
959,"{""rate"":""265337.5""}",20170529145313,btc_jpy
960,"{""rate"":""265178.0""}",20170529145323,btc_jpy
961,"{""rate"":""265012.0""}",20170529145333,btc_jpy
962,"{""rate"":""264999.5""}",20170529145343,btc_jpy
963,"{""rate"":""264750.0""}",20170529145353,btc_jpy
964,"{""rate"":""264777.5""}",20170529145403,btc_jpy
965,"{""rate"":""264795.5""}",20170529145413,btc_jpy
966,"{""rate"":""264992.5""}",20170529145423,btc_jpy
967,"{""rate"":""264504.5""}",20170529145434,btc_jpy
968,"{""rate"":""265009.5""}",20170529145444,btc_jpy
969,"{""rate"":""265300.5""}",20170529145454,btc_jpy
970,"{""rate"":""265320.0""}",20170529145504,btc_jpy
971,"{""rate"":""265308.0""}",20170529145514,btc_jpy
972,"{""rate"":""265443.0""}",20170529145524,btc_jpy
973,"{""rate"":""265196.5""}",20170529145534,btc_jpy
974,"{""rate"":""265127.0""}",20170529145544,btc_jpy
975,"{""rate"":""265486.5""}",20170529145554,btc_jpy
976,"{""rate"":""265365.0""}",20170529145604,btc_jpy
977,"{""rate"":""265522.0""}",20170529145614,btc_jpy
978,"{""rate"":""265197.5""}",20170529145624,btc_jpy
979,"{""rate"":""265199.0""}",20170529145634,btc_jpy
980,"{""rate"":""265106.5""}",20170529145644,btc_jpy
981,"{""rate"":""265015.0""}",20170529145654,btc_jpy
982,"{""rate"":""265017.0""}",20170529145704,btc_jpy
983,"{""rate"":""264600.0""}",20170529145714,btc_jpy
984,"{""rate"":""264702.0""}",20170529145724,btc_jpy
985,"{""rate"":""264840.0""}",20170529145735,btc_jpy
986,"{""rate"":""264855.0""}",20170529145745,btc_jpy
987,"{""rate"":""265130.5""}",20170529145755,btc_jpy
988,"{""rate"":""265355.0""}",20170529145805,btc_jpy
989,"{""rate"":""265652.5""}",20170529145815,btc_jpy
990,"{""rate"":""265689.0""}",20170529145825,btc_jpy
991,"{""rate"":""265707.0""}",20170529145835,btc_jpy
992,"{""rate"":""265435.0""}",20170529145845,btc_jpy
993,"{""rate"":""265573.0""}",20170529145855,btc_jpy
994,"{""rate"":""265311.0""}",20170529145905,btc_jpy
995,"{""rate"":""264906.5""}",20170529145915,btc_jpy
996,"{""rate"":""264911.0""}",20170529145925,btc_jpy
997,"{""rate"":""264692.5""}",20170529145935,btc_jpy
998,"{""rate"":""264835.0""}",20170529145945,btc_jpy
999,"{""rate"":""264753.5""}",20170529145955,btc_jpy
1000,"{""rate"":""264819.5""}",20170529150005,btc_jpy
1001,"{""rate"":""265121.5""}",20170529150015,btc_jpy
1002,"{""rate"":""264852.0""}",20170529150025,btc_jpy
1003,"{""rate"":""264851.5""}",20170529150036,btc_jpy
1004,"{""rate"":""264948.5""}",20170529150046,btc_jpy
1005,"{""rate"":""265163.0""}",20170529150056,btc_jpy
1006,"{""rate"":""265115.0""}",20170529150106,btc_jpy
1007,"{""rate"":""265152.5""}",20170529150116,btc_jpy
1008,"{""rate"":""265016.0""}",20170529150126,btc_jpy
1009,"{""rate"":""265179.5""}",20170529150136,btc_jpy
1010,"{""rate"":""265256.0""}",20170529150146,btc_jpy
1011,"{""rate"":""265144.0""}",20170529150156,btc_jpy
1012,"{""rate"":""265116.0""}",20170529150206,btc_jpy
1013,"{""rate"":""265111.0""}",20170529150216,btc_jpy
1014,"{""rate"":""265118.0""}",20170529150226,btc_jpy
1015,"{""rate"":""265085.5""}",20170529150236,btc_jpy
1016,"{""rate"":""265204.0""}",20170529150246,btc_jpy
1017,"{""rate"":""265084.0""}",20170529150256,btc_jpy
1018,"{""rate"":""264979.0""}",20170529150306,btc_jpy
1019,"{""rate"":""264882.5""}",20170529150316,btc_jpy
1020,"{""rate"":""264633.0""}",20170529150327,btc_jpy
1021,"{""rate"":""264024.0""}",20170529150337,btc_jpy
1022,"{""rate"":""264006.5""}",20170529150347,btc_jpy
1023,"{""rate"":""264173.5""}",20170529150357,btc_jpy
1024,"{""rate"":""264217.0""}",20170529150407,btc_jpy
1025,"{""rate"":""264699.0""}",20170529150417,btc_jpy
1026,"{""rate"":""264316.5""}",20170529150427,btc_jpy
1027,"{""rate"":""263697.5""}",20170529150437,btc_jpy
1028,"{""rate"":""263901.0""}",20170529150447,btc_jpy
1029,"{""rate"":""263646.5""}",20170529150457,btc_jpy
1030,"{""rate"":""263618.0""}",20170529150507,btc_jpy
1031,"{""rate"":""263530.5""}",20170529150517,btc_jpy
1032,"{""rate"":""263237.0""}",20170529150527,btc_jpy
1033,"{""rate"":""263149.0""}",20170529150537,btc_jpy
1034,"{""rate"":""263309.5""}",20170529150547,btc_jpy
1035,"{""rate"":""263402.0""}",20170529150557,btc_jpy
1036,"{""rate"":""263400.5""}",20170529150607,btc_jpy
1037,"{""rate"":""263042.0""}",20170529150617,btc_jpy
1038,"{""rate"":""263036.5""}",20170529150627,btc_jpy
1039,"{""rate"":""263175.0""}",20170529150638,btc_jpy
1040,"{""rate"":""262922.5""}",20170529150648,btc_jpy
1041,"{""rate"":""262920.5""}",20170529150658,btc_jpy
1042,"{""rate"":""262728.5""}",20170529150708,btc_jpy
1043,"{""rate"":""263200.0""}",20170529150718,btc_jpy
1044,"{""rate"":""263073.0""}",20170529150728,btc_jpy
1045,"{""rate"":""263386.5""}",20170529150738,btc_jpy
1046,"{""rate"":""263061.0""}",20170529150748,btc_jpy
1047,"{""rate"":""263131.5""}",20170529150759,btc_jpy
1048,"{""rate"":""263196.5""}",20170529150809,btc_jpy
1049,"{""rate"":""263374.5""}",20170529150819,btc_jpy
1050,"{""rate"":""263285.5""}",20170529150830,btc_jpy
1051,"{""rate"":""263409.0""}",20170529150840,btc_jpy
1052,"{""rate"":""263202.0""}",20170529150850,btc_jpy
1053,"{""rate"":""263393.0""}",20170529150900,btc_jpy
1054,"{""rate"":""263386.5""}",20170529150910,btc_jpy
1055,"{""rate"":""263473.5""}",20170529150920,btc_jpy
1056,"{""rate"":""263494.0""}",20170529150930,btc_jpy
1057,"{""rate"":""263729.0""}",20170529150940,btc_jpy
1058,"{""rate"":""263711.5""}",20170529150950,btc_jpy
1059,"{""rate"":""263631.0""}",20170529151000,btc_jpy
1060,"{""rate"":""263474.0""}",20170529151010,btc_jpy
1061,"{""rate"":""263456.5""}",20170529151020,btc_jpy
1062,"{""rate"":""263144.0""}",20170529151030,btc_jpy
1063,"{""rate"":""262877.0""}",20170529151040,btc_jpy
1064,"{""rate"":""262708.5""}",20170529151050,btc_jpy
1065,"{""rate"":""262658.5""}",20170529151100,btc_jpy
1066,"{""rate"":""262572.5""}",20170529151111,btc_jpy
1067,"{""rate"":""262502.5""}",20170529151121,btc_jpy
1068,"{""rate"":""262506.5""}",20170529151131,btc_jpy
1069,"{""rate"":""262723.0""}",20170529151141,btc_jpy
1070,"{""rate"":""262762.5""}",20170529151151,btc_jpy
1071,"{""rate"":""262803.5""}",20170529151201,btc_jpy
1072,"{""rate"":""262860.0""}",20170529151211,btc_jpy
1073,"{""rate"":""262856.5""}",20170529151221,btc_jpy
1074,"{""rate"":""262982.5""}",20170529151231,btc_jpy
1075,"{""rate"":""262839.5""}",20170529151241,btc_jpy
1076,"{""rate"":""262656.5""}",20170529151251,btc_jpy
1077,"{""rate"":""263096.0""}",20170529151301,btc_jpy
1078,"{""rate"":""263006.5""}",20170529151311,btc_jpy
1079,"{""rate"":""263004.5""}",20170529151321,btc_jpy
1080,"{""rate"":""263093.5""}",20170529151331,btc_jpy
1081,"{""rate"":""263919.5""}",20170529151341,btc_jpy
1082,"{""rate"":""263255.5""}",20170529151351,btc_jpy
1083,"{""rate"":""263090.0""}",20170529151401,btc_jpy
1084,"{""rate"":""262900.5""}",20170529151413,btc_jpy
1085,"{""rate"":""263295.5""}",20170529151423,btc_jpy
1086,"{""rate"":""263004.5""}",20170529151433,btc_jpy
1087,"{""rate"":""263004.0""}",20170529151443,btc_jpy
1088,"{""rate"":""263417.5""}",20170529151453,btc_jpy
1089,"{""rate"":""263167.5""}",20170529151504,btc_jpy
1090,"{""rate"":""263289.5""}",20170529151514,btc_jpy
1091,"{""rate"":""263110.0""}",20170529151524,btc_jpy
1092,"{""rate"":""263303.5""}",20170529151534,btc_jpy
1093,"{""rate"":""263063.5""}",20170529151544,btc_jpy
1094,"{""rate"":""263078.5""}",20170529151554,btc_jpy
1095,"{""rate"":""263001.0""}",20170529151604,btc_jpy
1096,"{""rate"":""263046.5""}",20170529151614,btc_jpy
1097,"{""rate"":""262812.0""}",20170529151624,btc_jpy
1098,"{""rate"":""262733.5""}",20170529151634,btc_jpy
1099,"{""rate"":""262942.0""}",20170529151644,btc_jpy
1100,"{""rate"":""263123.0""}",20170529151654,btc_jpy
1101,"{""rate"":""263119.0""}",20170529151704,btc_jpy
1102,"{""rate"":""263697.5""}",20170529151714,btc_jpy
1103,"{""rate"":""263451.0""}",20170529151724,btc_jpy
1104,"{""rate"":""263652.5""}",20170529151734,btc_jpy
1105,"{""rate"":""263945.5""}",20170529151744,btc_jpy
1106,"{""rate"":""263622.0""}",20170529151754,btc_jpy
1107,"{""rate"":""263605.0""}",20170529151804,btc_jpy
1108,"{""rate"":""263664.0""}",20170529151815,btc_jpy
1109,"{""rate"":""263683.0""}",20170529151825,btc_jpy
1110,"{""rate"":""263692.5""}",20170529151835,btc_jpy
1111,"{""rate"":""263668.0""}",20170529151845,btc_jpy
1112,"{""rate"":""263878.0""}",20170529151855,btc_jpy
1113,"{""rate"":""263985.5""}",20170529151905,btc_jpy
1114,"{""rate"":""263811.5""}",20170529151915,btc_jpy
1115,"{""rate"":""263744.0""}",20170529151925,btc_jpy
1116,"{""rate"":""263650.5""}",20170529151935,btc_jpy
1117,"{""rate"":""263778.5""}",20170529151945,btc_jpy
1118,"{""rate"":""263622.0""}",20170529151955,btc_jpy
1119,"{""rate"":""263528.0""}",20170529152005,btc_jpy
1120,"{""rate"":""263443.5""}",20170529152015,btc_jpy
1121,"{""rate"":""263385.0""}",20170529152025,btc_jpy
1122,"{""rate"":""263386.0""}",20170529152035,btc_jpy
1123,"{""rate"":""263388.0""}",20170529152045,btc_jpy
1124,"{""rate"":""263500.5""}",20170529152055,btc_jpy
1125,"{""rate"":""263316.0""}",20170529152105,btc_jpy
1126,"{""rate"":""263300.5""}",20170529152115,btc_jpy
1127,"{""rate"":""263549.0""}",20170529152125,btc_jpy
1128,"{""rate"":""263283.5""}",20170529152135,btc_jpy
1129,"{""rate"":""263460.5""}",20170529152146,btc_jpy
1130,"{""rate"":""263421.0""}",20170529152156,btc_jpy
1131,"{""rate"":""263695.5""}",20170529152206,btc_jpy
1132,"{""rate"":""263529.5""}",20170529152216,btc_jpy
1133,"{""rate"":""263512.5""}",20170529152226,btc_jpy
1134,"{""rate"":""263506.5""}",20170529152236,btc_jpy
1135,"{""rate"":""263509.5""}",20170529152246,btc_jpy
1136,"{""rate"":""263504.0""}",20170529152256,btc_jpy
1137,"{""rate"":""263508.0""}",20170529152306,btc_jpy
1138,"{""rate"":""263557.0""}",20170529152316,btc_jpy
1139,"{""rate"":""263512.0""}",20170529152326,btc_jpy
1140,"{""rate"":""263618.0""}",20170529152336,btc_jpy
1141,"{""rate"":""263547.0""}",20170529152346,btc_jpy
1142,"{""rate"":""263547.5""}",20170529152356,btc_jpy
1143,"{""rate"":""263655.0""}",20170529152406,btc_jpy
1144,"{""rate"":""263779.0""}",20170529152416,btc_jpy
1145,"{""rate"":""263700.0""}",20170529152426,btc_jpy
1146,"{""rate"":""263749.0""}",20170529152436,btc_jpy
1147,"{""rate"":""263681.0""}",20170529152446,btc_jpy
1148,"{""rate"":""263567.5""}",20170529152456,btc_jpy
1149,"{""rate"":""263633.5""}",20170529152506,btc_jpy
1150,"{""rate"":""263582.0""}",20170529152516,btc_jpy
1151,"{""rate"":""263584.5""}",20170529152527,btc_jpy
1152,"{""rate"":""263589.5""}",20170529152537,btc_jpy
1153,"{""rate"":""263571.5""}",20170529152547,btc_jpy
1154,"{""rate"":""263530.5""}",20170529152557,btc_jpy
1155,"{""rate"":""263528.0""}",20170529152607,btc_jpy
1156,"{""rate"":""263340.0""}",20170529152617,btc_jpy
1157,"{""rate"":""263424.0""}",20170529152627,btc_jpy
1158,"{""rate"":""263495.5""}",20170529152637,btc_jpy
1159,"{""rate"":""263600.0""}",20170529152647,btc_jpy
1160,"{""rate"":""263670.5""}",20170529152657,btc_jpy
1161,"{""rate"":""263390.0""}",20170529152707,btc_jpy
1162,"{""rate"":""263482.5""}",20170529152717,btc_jpy
1163,"{""rate"":""263493.5""}",20170529152727,btc_jpy
1164,"{""rate"":""263667.0""}",20170529152737,btc_jpy
1165,"{""rate"":""263911.5""}",20170529152747,btc_jpy
1166,"{""rate"":""263986.5""}",20170529152757,btc_jpy
1167,"{""rate"":""263798.0""}",20170529152807,btc_jpy
1168,"{""rate"":""263900.5""}",20170529152817,btc_jpy
1169,"{""rate"":""263737.5""}",20170529152828,btc_jpy
1170,"{""rate"":""263613.5""}",20170529152838,btc_jpy
1171,"{""rate"":""263643.5""}",20170529152848,btc_jpy
1172,"{""rate"":""263693.5""}",20170529152858,btc_jpy
1173,"{""rate"":""263910.0""}",20170529152908,btc_jpy
1174,"{""rate"":""263706.5""}",20170529152918,btc_jpy
1175,"{""rate"":""263723.5""}",20170529152928,btc_jpy
1176,"{""rate"":""263903.5""}",20170529152938,btc_jpy
1177,"{""rate"":""263932.5""}",20170529152948,btc_jpy
1178,"{""rate"":""263907.5""}",20170529152958,btc_jpy
1179,"{""rate"":""263905.5""}",20170529153008,btc_jpy
1180,"{""rate"":""263893.0""}",20170529153018,btc_jpy
1181,"{""rate"":""263945.0""}",20170529153028,btc_jpy
1182,"{""rate"":""263757.5""}",20170529153038,btc_jpy
1183,"{""rate"":""263695.5""}",20170529153048,btc_jpy
1184,"{""rate"":""263694.5""}",20170529153058,btc_jpy
1185,"{""rate"":""263744.0""}",20170529153108,btc_jpy
1186,"{""rate"":""263950.5""}",20170529153118,btc_jpy
1187,"{""rate"":""263791.5""}",20170529153128,btc_jpy
1188,"{""rate"":""263700.5""}",20170529153138,btc_jpy
1189,"{""rate"":""263546.5""}",20170529153148,btc_jpy
1190,"{""rate"":""263320.0""}",20170529153159,btc_jpy
1191,"{""rate"":""263546.5""}",20170529153209,btc_jpy
1192,"{""rate"":""263718.0""}",20170529153219,btc_jpy
1193,"{""rate"":""263634.0""}",20170529153229,btc_jpy
1194,"{""rate"":""263559.0""}",20170529153239,btc_jpy
1195,"{""rate"":""263671.0""}",20170529153249,btc_jpy
1196,"{""rate"":""263557.0""}",20170529153259,btc_jpy
1197,"{""rate"":""263617.5""}",20170529153309,btc_jpy
1198,"{""rate"":""263649.0""}",20170529153319,btc_jpy
1199,"{""rate"":""263677.5""}",20170529153329,btc_jpy
1200,"{""rate"":""263562.5""}",20170529153339,btc_jpy
1201,"{""rate"":""263636.5""}",20170529153349,btc_jpy
1202,"{""rate"":""263645.5""}",20170529153359,btc_jpy
1203,"{""rate"":""263602.0""}",20170529153409,btc_jpy
1204,"{""rate"":""263617.5""}",20170529153419,btc_jpy
1205,"{""rate"":""263301.0""}",20170529153429,btc_jpy
1206,"{""rate"":""263349.5""}",20170529153439,btc_jpy
1207,"{""rate"":""263493.0""}",20170529153449,btc_jpy
1208,"{""rate"":""263479.5""}",20170529153459,btc_jpy
1209,"{""rate"":""263454.5""}",20170529153509,btc_jpy
1210,"{""rate"":""263355.0""}",20170529153519,btc_jpy
1211,"{""rate"":""263262.5""}",20170529153529,btc_jpy
1212,"{""rate"":""263451.0""}",20170529153540,btc_jpy
1213,"{""rate"":""263427.0""}",20170529153550,btc_jpy
1214,"{""rate"":""263568.0""}",20170529153600,btc_jpy
1215,"{""rate"":""263462.5""}",20170529153610,btc_jpy
1216,"{""rate"":""263436.0""}",20170529153620,btc_jpy
1217,"{""rate"":""263449.5""}",20170529153630,btc_jpy
1218,"{""rate"":""263380.0""}",20170529153640,btc_jpy
1219,"{""rate"":""263608.0""}",20170529153650,btc_jpy
1220,"{""rate"":""263991.5""}",20170529153700,btc_jpy
1221,"{""rate"":""263905.5""}",20170529153710,btc_jpy
1222,"{""rate"":""263968.5""}",20170529153720,btc_jpy
1223,"{""rate"":""264077.0""}",20170529153730,btc_jpy
1224,"{""rate"":""263883.0""}",20170529153740,btc_jpy
1225,"{""rate"":""263965.0""}",20170529153750,btc_jpy
1226,"{""rate"":""264187.0""}",20170529153800,btc_jpy
1227,"{""rate"":""263999.5""}",20170529153810,btc_jpy
1228,"{""rate"":""264030.0""}",20170529153820,btc_jpy
1229,"{""rate"":""264056.0""}",20170529153830,btc_jpy
1230,"{""rate"":""263897.0""}",20170529153840,btc_jpy
1231,"{""rate"":""263824.0""}",20170529153851,btc_jpy
1232,"{""rate"":""263820.0""}",20170529153901,btc_jpy
1233,"{""rate"":""263820.0""}",20170529153911,btc_jpy
1234,"{""rate"":""263944.5""}",20170529153921,btc_jpy
1235,"{""rate"":""263952.0""}",20170529153931,btc_jpy
1236,"{""rate"":""263998.0""}",20170529153941,btc_jpy
1237,"{""rate"":""263998.5""}",20170529153951,btc_jpy
1238,"{""rate"":""263797.0""}",20170529154001,btc_jpy
1239,"{""rate"":""263881.5""}",20170529154011,btc_jpy
1240,"{""rate"":""263786.5""}",20170529154021,btc_jpy
1241,"{""rate"":""263862.0""}",20170529154031,btc_jpy
1242,"{""rate"":""263882.5""}",20170529154041,btc_jpy
1243,"{""rate"":""263978.5""}",20170529154051,btc_jpy
1244,"{""rate"":""264037.5""}",20170529154101,btc_jpy
1245,"{""rate"":""264219.0""}",20170529154111,btc_jpy
1246,"{""rate"":""264120.5""}",20170529154121,btc_jpy
1247,"{""rate"":""264255.0""}",20170529154131,btc_jpy
1248,"{""rate"":""264243.0""}",20170529154141,btc_jpy
1249,"{""rate"":""264343.5""}",20170529154151,btc_jpy
1250,"{""rate"":""264301.0""}",20170529154202,btc_jpy
1251,"{""rate"":""264367.0""}",20170529154212,btc_jpy
1252,"{""rate"":""264158.5""}",20170529154222,btc_jpy
1253,"{""rate"":""264332.0""}",20170529154232,btc_jpy
1254,"{""rate"":""264352.0""}",20170529154242,btc_jpy
1255,"{""rate"":""264298.5""}",20170529154252,btc_jpy
1256,"{""rate"":""264295.5""}",20170529154302,btc_jpy
1257,"{""rate"":""264393.5""}",20170529154312,btc_jpy
1258,"{""rate"":""264452.5""}",20170529154322,btc_jpy
1259,"{""rate"":""264470.5""}",20170529154333,btc_jpy
1260,"{""rate"":""264498.5""}",20170529154343,btc_jpy
1261,"{""rate"":""264334.0""}",20170529154353,btc_jpy
1262,"{""rate"":""264353.0""}",20170529154404,btc_jpy
1263,"{""rate"":""264620.0""}",20170529154414,btc_jpy
1264,"{""rate"":""264682.0""}",20170529154424,btc_jpy
1265,"{""rate"":""264629.5""}",20170529154434,btc_jpy
1266,"{""rate"":""264438.0""}",20170529154444,btc_jpy
1267,"{""rate"":""264597.0""}",20170529154454,btc_jpy
1268,"{""rate"":""264711.5""}",20170529154504,btc_jpy
1269,"{""rate"":""264486.0""}",20170529154514,btc_jpy
1270,"{""rate"":""264409.5""}",20170529154524,btc_jpy
1271,"{""rate"":""264363.0""}",20170529154534,btc_jpy
1272,"{""rate"":""264519.5""}",20170529154544,btc_jpy
1273,"{""rate"":""264307.0""}",20170529154554,btc_jpy
1274,"{""rate"":""264262.5""}",20170529154604,btc_jpy
1275,"{""rate"":""264018.0""}",20170529154614,btc_jpy
1276,"{""rate"":""264218.0""}",20170529154624,btc_jpy
1277,"{""rate"":""264304.5""}",20170529154634,btc_jpy
1278,"{""rate"":""264320.0""}",20170529154644,btc_jpy
1279,"{""rate"":""264386.0""}",20170529154654,btc_jpy
1280,"{""rate"":""264514.0""}",20170529154704,btc_jpy
1281,"{""rate"":""264574.5""}",20170529154715,btc_jpy
1282,"{""rate"":""264505.0""}",20170529154725,btc_jpy
1283,"{""rate"":""264374.0""}",20170529154735,btc_jpy
1284,"{""rate"":""264565.0""}",20170529154745,btc_jpy
1285,"{""rate"":""264697.0""}",20170529154755,btc_jpy
1286,"{""rate"":""264406.0""}",20170529154805,btc_jpy
1287,"{""rate"":""264339.5""}",20170529154815,btc_jpy
1288,"{""rate"":""264356.5""}",20170529154825,btc_jpy
1289,"{""rate"":""264539.5""}",20170529154835,btc_jpy
1290,"{""rate"":""264553.0""}",20170529154845,btc_jpy
1291,"{""rate"":""264311.0""}",20170529154855,btc_jpy
1292,"{""rate"":""264182.0""}",20170529154905,btc_jpy
1293,"{""rate"":""264274.0""}",20170529154915,btc_jpy
1294,"{""rate"":""264246.5""}",20170529154925,btc_jpy
1295,"{""rate"":""264371.0""}",20170529154935,btc_jpy
1296,"{""rate"":""264458.0""}",20170529154945,btc_jpy
1297,"{""rate"":""264303.0""}",20170529154955,btc_jpy
1298,"{""rate"":""264187.0""}",20170529155005,btc_jpy
1299,"{""rate"":""264204.5""}",20170529155015,btc_jpy
1300,"{""rate"":""264292.0""}",20170529155025,btc_jpy
1301,"{""rate"":""264401.0""}",20170529155035,btc_jpy
1302,"{""rate"":""264341.5""}",20170529155045,btc_jpy
1303,"{""rate"":""264454.5""}",20170529155056,btc_jpy
1304,"{""rate"":""264404.5""}",20170529155106,btc_jpy
1305,"{""rate"":""264523.0""}",20170529155116,btc_jpy
1306,"{""rate"":""264423.0""}",20170529155126,btc_jpy
1307,"{""rate"":""264535.5""}",20170529155136,btc_jpy
1308,"{""rate"":""264216.5""}",20170529155146,btc_jpy
1309,"{""rate"":""264340.0""}",20170529155156,btc_jpy
1310,"{""rate"":""264361.0""}",20170529155206,btc_jpy
1311,"{""rate"":""264386.5""}",20170529155216,btc_jpy
1312,"{""rate"":""264403.0""}",20170529155226,btc_jpy
1313,"{""rate"":""264382.0""}",20170529155236,btc_jpy
1314,"{""rate"":""264438.5""}",20170529155246,btc_jpy
1315,"{""rate"":""264493.0""}",20170529155256,btc_jpy
1316,"{""rate"":""264496.0""}",20170529155306,btc_jpy
1317,"{""rate"":""264497.5""}",20170529155316,btc_jpy
1318,"{""rate"":""264495.5""}",20170529155326,btc_jpy
1319,"{""rate"":""264309.5""}",20170529155336,btc_jpy
1320,"{""rate"":""264376.5""}",20170529155346,btc_jpy
1321,"{""rate"":""264376.5""}",20170529155356,btc_jpy
1322,"{""rate"":""264447.5""}",20170529155407,btc_jpy
1323,"{""rate"":""264493.5""}",20170529155417,btc_jpy
1324,"{""rate"":""264224.0""}",20170529155427,btc_jpy
1325,"{""rate"":""264245.0""}",20170529155437,btc_jpy
1326,"{""rate"":""264272.5""}",20170529155447,btc_jpy
1327,"{""rate"":""264271.5""}",20170529155457,btc_jpy
1328,"{""rate"":""264272.5""}",20170529155507,btc_jpy
1329,"{""rate"":""264273.5""}",20170529155517,btc_jpy
1330,"{""rate"":""264321.0""}",20170529155527,btc_jpy
1331,"{""rate"":""264313.0""}",20170529155537,btc_jpy
1332,"{""rate"":""264292.5""}",20170529155547,btc_jpy
1333,"{""rate"":""264404.5""}",20170529155557,btc_jpy
1334,"{""rate"":""264474.5""}",20170529155607,btc_jpy
1335,"{""rate"":""264425.0""}",20170529155617,btc_jpy
1336,"{""rate"":""264455.5""}",20170529155627,btc_jpy
1337,"{""rate"":""264336.5""}",20170529155637,btc_jpy
1338,"{""rate"":""264449.0""}",20170529155648,btc_jpy
1339,"{""rate"":""264447.5""}",20170529155658,btc_jpy
1340,"{""rate"":""264498.5""}",20170529155708,btc_jpy
1341,"{""rate"":""264412.5""}",20170529155718,btc_jpy
1342,"{""rate"":""264414.0""}",20170529155728,btc_jpy
1343,"{""rate"":""264449.0""}",20170529155738,btc_jpy
1344,"{""rate"":""264486.5""}",20170529155748,btc_jpy
1345,"{""rate"":""264473.0""}",20170529155758,btc_jpy
1346,"{""rate"":""264646.5""}",20170529155808,btc_jpy
1347,"{""rate"":""264861.0""}",20170529155818,btc_jpy
1348,"{""rate"":""265433.0""}",20170529155828,btc_jpy
1349,"{""rate"":""265755.0""}",20170529155838,btc_jpy
1350,"{""rate"":""264980.0""}",20170529155848,btc_jpy
1351,"{""rate"":""265777.0""}",20170529155858,btc_jpy
1352,"{""rate"":""265521.5""}",20170529155908,btc_jpy
1353,"{""rate"":""265699.0""}",20170529155918,btc_jpy
1354,"{""rate"":""265636.5""}",20170529155928,btc_jpy
1355,"{""rate"":""265487.5""}",20170529155938,btc_jpy
1356,"{""rate"":""265605.0""}",20170529155949,btc_jpy
1357,"{""rate"":""264822.0""}",20170529155959,btc_jpy
1358,"{""rate"":""264998.5""}",20170529160009,btc_jpy
1359,"{""rate"":""264659.0""}",20170529160019,btc_jpy
1360,"{""rate"":""264888.5""}",20170529160029,btc_jpy
1361,"{""rate"":""264834.5""}",20170529160039,btc_jpy
1362,"{""rate"":""264838.0""}",20170529160049,btc_jpy
1363,"{""rate"":""264784.0""}",20170529160059,btc_jpy
1364,"{""rate"":""265016.0""}",20170529160109,btc_jpy
1365,"{""rate"":""265013.0""}",20170529160119,btc_jpy
1366,"{""rate"":""265014.5""}",20170529160129,btc_jpy
1367,"{""rate"":""265014.5""}",20170529160139,btc_jpy
1368,"{""rate"":""264898.5""}",20170529160149,btc_jpy
1369,"{""rate"":""264963.5""}",20170529160159,btc_jpy
1370,"{""rate"":""264880.5""}",20170529160209,btc_jpy
1371,"{""rate"":""265340.5""}",20170529160219,btc_jpy
1372,"{""rate"":""265517.0""}",20170529160229,btc_jpy
1373,"{""rate"":""265568.0""}",20170529160239,btc_jpy
1374,"{""rate"":""265361.0""}",20170529160249,btc_jpy
1375,"{""rate"":""265277.0""}",20170529160259,btc_jpy
1376,"{""rate"":""264918.5""}",20170529160309,btc_jpy
1377,"{""rate"":""265138.5""}",20170529160319,btc_jpy
1378,"{""rate"":""264994.5""}",20170529160330,btc_jpy
1379,"{""rate"":""265163.0""}",20170529160340,btc_jpy
1380,"{""rate"":""265271.5""}",20170529160350,btc_jpy
1381,"{""rate"":""265059.0""}",20170529160400,btc_jpy
